label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
Box,0.000000,0.000000,0.000000,0.169705,-0.664654,0.056497,0.438513,-1.147616,0.021218,0.651701,-1.611524,-0.029810,0.680882,-1.973156,-0.088442,0.849803,-0.837544,-0.078293,1.309406,-0.849594,-0.141420,1.575256,-0.829631,-0.165023,1.773179,-0.781254,-0.169249,0.915009,-0.387949,-0.110694,1.282548,-0.403027,-0.130785,1.143670,-0.449698,-0.047884,0.954637,-0.438719,0.025102,0.894712,0.052164,-0.132222,1.214033,-0.019566,-0.138685,1.095571,-0.069876,-0.041166,0.930557,-0.048168,0.035986,0.839446,0.451662,-0.143529,1.130092,0.348346,-0.095021,1.040192,0.255797,0.015140,0.897711,0.255189,0.099680,1.000000,0.000000,0.000000,0.000000,-0.245817,0.289094,-0.172135,-0.584423,0.595970,-0.298410,-0.796285,1.028309,-0.433065,-0.831752,1.444390,-0.564491,-1.036827,0.153887,-0.114477,-1.431920,0.219933,-0.291265,-1.688733,0.286421,-0.394355,-1.912677,0.271237,-0.467542,-0.960194,-0.240882,-0.141431,-1.203101,-0.361077,-0.394560,-0.891920,-0.126540,-0.429859,-0.779218,-0.102521,-0.390440,-0.815867,-0.602535,-0.199682,-1.004136,-0.714161,-0.429565,-0.744662,-0.416607,-0.349021,-0.654803,-0.388173,-0.232933,-0.628375,-0.903357,-0.277968,-0.806239,-1.031848,-0.388069,-0.657745,-0.749532,-0.303935,-0.573203,-0.671532,-0.213883,1.000000
Box,0.000000,0.000000,0.000000,0.176554,-0.649996,0.064870,0.442744,-1.115431,0.044377,0.650360,-1.546001,0.007323,0.660018,-1.890076,-0.038567,0.849582,-0.829641,-0.052106,1.290799,-0.835108,-0.090625,1.545919,-0.814103,-0.101898,1.731642,-0.781338,-0.102906,0.914039,-0.396724,-0.084519,1.250145,-0.416697,-0.078974,1.112867,-0.460841,-0.000769,0.934083,-0.452593,0.059223,0.896625,0.028443,-0.104710,1.192016,-0.045489,-0.092696,1.071129,-0.097127,-0.008818,0.908286,-0.076916,0.050218,0.847936,0.417601,-0.114380,1.117922,0.321415,-0.062724,1.031333,0.236677,0.032653,0.892754,0.235832,0.102771,1.000000,0.000000,0.000000,0.000000,-0.248936,0.289605,-0.170720,-0.581488,0.581209,-0.294275,-0.794059,0.995632,-0.426461,-0.840860,1.400905,-0.554822,-1.034031,0.146863,-0.115609,-1.439430,0.217999,-0.287569,-1.698975,0.280768,-0.389993,-1.921574,0.269638,-0.463358,-0.958457,-0.246092,-0.144219,-1.218926,-0.382050,-0.399209,-0.922678,-0.154082,-0.439515,-0.795370,-0.111726,-0.402973,-0.812834,-0.602164,-0.203034,-1.014846,-0.736259,-0.429405,-0.770837,-0.452599,-0.355042,-0.668572,-0.410234,-0.243623,-0.622241,-0.897971,-0.282010,-0.812572,-1.055658,-0.390282,-0.681656,-0.780018,-0.311540,-0.592394,-0.683761,-0.226132,1.000000
Box,0.000000,0.000000,0.000000,0.186135,-0.650766,0.073636,0.462598,-1.126026,0.060514,0.671835,-1.559229,0.030010,0.680952,-1.901484,-0.009522,0.846659,-0.836116,-0.048650,1.294509,-0.841108,-0.091022,1.555266,-0.816295,-0.102349,1.746809,-0.775148,-0.101629,0.911522,-0.402526,-0.084260,1.271734,-0.413519,-0.086536,1.136029,-0.458352,-0.007257,0.954317,-0.450832,0.057606,0.897608,0.024605,-0.107039,1.209976,-0.044946,-0.098029,1.091382,-0.103064,-0.011741,0.928647,-0.087970,0.051871,0.851737,0.419789,-0.118651,1.132986,0.330880,-0.066896,1.049692,0.239120,0.029352,0.911267,0.224155,0.101172,1.000000,0.000000,0.000000,0.000000,-0.251186,0.284278,-0.170504,-0.578846,0.571809,-0.296705,-0.787803,0.989258,-0.432320,-0.834345,1.398089,-0.566599,-1.028301,0.149257,-0.126904,-1.441398,0.221172,-0.307592,-1.704550,0.289107,-0.423962,-1.933493,0.285774,-0.507996,-0.955126,-0.250052,-0.158769,-1.226266,-0.383570,-0.426037,-0.940935,-0.150823,-0.482282,-0.794468,-0.085827,-0.457518,-0.809596,-0.605564,-0.219645,-1.035750,-0.752995,-0.451883,-0.796850,-0.463591,-0.384849,-0.669742,-0.401207,-0.277959,-0.617114,-0.898938,-0.300738,-0.826659,-1.072769,-0.416862,-0.703435,-0.797038,-0.344400,-0.601392,-0.689436,-0.262625,1.000000
Box,0.000000,0.000000,0.000000,0.185598,-0.659791,0.084430,0.451156,-1.134371,0.072405,0.653086,-1.563753,0.041175,0.673849,-1.904714,0.002210,0.855707,-0.826182,-0.041081,1.306673,-0.829731,-0.086677,1.563585,-0.809052,-0.096993,1.751218,-0.764214,-0.091306,0.914572,-0.396958,-0.077350,1.271751,-0.396309,-0.074928,1.136393,-0.459078,0.015779,0.959888,-0.453047,0.090716,0.892616,0.027327,-0.101261,1.204524,-0.032196,-0.095538,1.085786,-0.107416,-0.002774,0.928969,-0.095725,0.070394,0.840448,0.419250,-0.111459,1.137534,0.342444,-0.055853,1.065973,0.241720,0.050560,0.937355,0.226094,0.132897,1.000000,0.000000,0.000000,0.000000,-0.254149,0.293717,-0.170934,-0.585459,0.579413,-0.292907,-0.794146,1.012955,-0.423906,-0.838797,1.424061,-0.552950,-1.035286,0.167085,-0.115326,-1.444900,0.232235,-0.288265,-1.703897,0.291404,-0.400358,-1.930912,0.283308,-0.481938,-0.962577,-0.229443,-0.144224,-1.224543,-0.373718,-0.404799,-0.942703,-0.160516,-0.464016,-0.801011,-0.098120,-0.442255,-0.819131,-0.585022,-0.201832,-1.032982,-0.735097,-0.428831,-0.794892,-0.456911,-0.366947,-0.671990,-0.390141,-0.264372,-0.629067,-0.878937,-0.279467,-0.828226,-1.049912,-0.390061,-0.701408,-0.780447,-0.318177,-0.600528,-0.669879,-0.237520,1.000000
Box,0.000000,0.000000,0.000000,0.186751,-0.659189,0.082946,0.464127,-1.130735,0.079498,0.662593,-1.558355,0.060314,0.681297,-1.898304,0.034205,0.850478,-0.835025,-0.045239,1.299935,-0.832824,-0.088023,1.556808,-0.811657,-0.097120,1.746583,-0.768087,-0.091661,0.909316,-0.409050,-0.076307,1.281110,-0.411274,-0.072427,1.149174,-0.478653,0.016418,0.977647,-0.476406,0.090092,0.890104,0.008952,-0.093993,1.210061,-0.043619,-0.080861,1.095513,-0.130998,0.010675,0.942379,-0.130680,0.081608,0.838151,0.390951,-0.098679,1.135778,0.333567,-0.037107,1.069214,0.221869,0.066606,0.943043,0.187853,0.145430,1.000000,0.000000,0.000000,0.000000,-0.254016,0.291481,-0.175412,-0.583798,0.588889,-0.303955,-0.793089,1.020899,-0.441186,-0.833032,1.431310,-0.574649,-1.033301,0.157686,-0.112394,-1.432158,0.230071,-0.293034,-1.687308,0.303090,-0.400490,-1.915529,0.283178,-0.476323,-0.960762,-0.240609,-0.137999,-1.210703,-0.369549,-0.397626,-0.903979,-0.133619,-0.438436,-0.786317,-0.110110,-0.401418,-0.819624,-0.602570,-0.195491,-1.012774,-0.712430,-0.426353,-0.761788,-0.418050,-0.348932,-0.669252,-0.394578,-0.234190,-0.635171,-0.904252,-0.273558,-0.821085,-1.028324,-0.380096,-0.675763,-0.744402,-0.295268,-0.585718,-0.667046,-0.204873,1.000000
Box,0.000000,0.000000,0.000000,0.188709,-0.664430,0.057161,0.462568,-1.133557,0.027674,0.669609,-1.575399,-0.015719,0.695205,-1.930072,-0.065444,0.876958,-0.801946,-0.077015,1.334048,-0.816169,-0.135754,1.597117,-0.805754,-0.154137,1.791057,-0.766664,-0.153013,0.930427,-0.351372,-0.104133,1.311125,-0.391442,-0.119203,1.172897,-0.482680,-0.032612,0.993088,-0.476339,0.044201,0.900818,0.072037,-0.119838,1.237976,-0.009245,-0.128282,1.118212,-0.115531,-0.033913,0.957096,-0.109123,0.045217,0.841465,0.453841,-0.123962,1.144532,0.361957,-0.072495,1.069163,0.232560,0.037174,0.935898,0.208285,0.123222,1.000000,0.000000,0.000000,0.000000,-0.249642,0.276528,-0.173175,-0.593542,0.566176,-0.295407,-0.806924,0.992162,-0.425514,-0.842190,1.407824,-0.552642,-1.028204,0.132373,-0.112591,-1.430989,0.204175,-0.289338,-1.689984,0.271712,-0.393526,-1.917343,0.253083,-0.467265,-0.955242,-0.261420,-0.138467,-1.209710,-0.385717,-0.402318,-0.895707,-0.149051,-0.444137,-0.759374,-0.121211,-0.404906,-0.813571,-0.617777,-0.195572,-1.009296,-0.725957,-0.429369,-0.753691,-0.432272,-0.354667,-0.650728,-0.404105,-0.239554,-0.629472,-0.918822,-0.272606,-0.819562,-1.050309,-0.381881,-0.677252,-0.770203,-0.301095,-0.587805,-0.687773,-0.213062,1.000000
Box,0.000000,0.000000,0.000000,0.186357,-0.653227,0.081272,0.456566,-1.100158,0.069846,0.658252,-1.539474,0.041517,0.679235,-1.884792,0.004769,0.854435,-0.817811,-0.043002,1.296412,-0.819228,-0.086466,1.551170,-0.795969,-0.099440,1.738776,-0.752702,-0.097239,0.915409,-0.395728,-0.073661,1.270138,-0.420852,-0.065541,1.136250,-0.484861,0.021129,0.961014,-0.480454,0.090987,0.893427,0.019086,-0.091023,1.203554,-0.052768,-0.076472,1.085693,-0.128795,0.012832,0.927669,-0.121609,0.080445,0.839108,0.398753,-0.095445,1.121478,0.314427,-0.033194,1.042081,0.214221,0.070699,0.908199,0.197930,0.148816,1.000000,0.000000,0.000000,0.000000,-0.258914,0.284197,-0.170026,-0.588988,0.571989,-0.291963,-0.794299,1.000672,-0.424204,-0.828550,1.415412,-0.552811,-1.035765,0.155855,-0.099782,-1.439670,0.227980,-0.274392,-1.697234,0.296254,-0.382514,-1.924346,0.285582,-0.459621,-0.963465,-0.235187,-0.128153,-1.215963,-0.372080,-0.389350,-0.913807,-0.154200,-0.438984,-0.782244,-0.118244,-0.407192,-0.823619,-0.590396,-0.187625,-1.023813,-0.722792,-0.416297,-0.778825,-0.439642,-0.347674,-0.674030,-0.394600,-0.238123,-0.639350,-0.888368,-0.267590,-0.829460,-1.050347,-0.373110,-0.695892,-0.774639,-0.294785,-0.604330,-0.672216,-0.209110,1.000000
Box,0.000000,0.000000,0.000000,0.176094,-0.636530,0.055269,0.443946,-1.117370,0.033643,0.652497,-1.550924,-0.002065,0.666658,-1.909117,-0.044639,0.857942,-0.815734,-0.061061,1.300966,-0.832973,-0.107533,1.556092,-0.813144,-0.119018,1.741897,-0.773384,-0.116130,0.920163,-0.381991,-0.085923,1.263690,-0.401556,-0.088354,1.126992,-0.457942,-0.004377,0.953375,-0.446192,0.065160,0.899023,0.035420,-0.100464,1.199383,-0.029188,-0.100685,1.081658,-0.101642,-0.014351,0.924892,-0.090490,0.053930,0.848507,0.414398,-0.104304,1.129131,0.343847,-0.058302,1.055106,0.249873,0.038646,0.926435,0.234022,0.114343,1.000000,0.000000,0.000000,0.000000,-0.260515,0.286669,-0.174350,-0.575867,0.575882,-0.305314,-0.779708,1.003903,-0.447090,-0.816630,1.419887,-0.586872,-1.030348,0.143976,-0.111956,-1.439867,0.221569,-0.286471,-1.701358,0.289364,-0.398441,-1.926775,0.283503,-0.478422,-0.957645,-0.251105,-0.140934,-1.222005,-0.410533,-0.412615,-0.932209,-0.171654,-0.475835,-0.782211,-0.093738,-0.450782,-0.818017,-0.602782,-0.198842,-1.025691,-0.757872,-0.441352,-0.777675,-0.452118,-0.386020,-0.644631,-0.362165,-0.279168,-0.635204,-0.896177,-0.275612,-0.833673,-1.070823,-0.392033,-0.705173,-0.795540,-0.320784,-0.603019,-0.676213,-0.236122,1.000000
Box,0.000000,0.000000,0.000000,0.177677,-0.655995,0.066406,0.445921,-1.131119,0.052626,0.649703,-1.572230,0.021370,0.669088,-1.910047,-0.017060,0.845165,-0.837744,-0.047883,1.293755,-0.842560,-0.100013,1.556156,-0.818764,-0.116344,1.749855,-0.772778,-0.115990,0.910118,-0.407005,-0.077668,1.278018,-0.431827,-0.087663,1.144098,-0.501352,-0.009643,0.971845,-0.495997,0.058996,0.895048,0.013253,-0.096840,1.215838,-0.048369,-0.096555,1.098985,-0.141620,-0.009629,0.943245,-0.143039,0.062089,0.844801,0.390744,-0.105496,1.140330,0.338413,-0.056724,1.086030,0.219307,0.038120,0.973053,0.178175,0.113991,1.000000,0.000000,0.000000,0.000000,-0.257319,0.294498,-0.173595,-0.584560,0.588052,-0.301868,-0.785847,1.025602,-0.439673,-0.817121,1.446444,-0.575875,-1.031875,0.159944,-0.118201,-1.447292,0.243846,-0.289315,-1.712864,0.317854,-0.398380,-1.936546,0.323181,-0.477678,-0.959551,-0.238327,-0.149873,-1.242399,-0.380454,-0.416063,-0.955801,-0.165160,-0.475386,-0.799924,-0.106498,-0.448573,-0.817762,-0.594400,-0.210354,-1.040817,-0.742864,-0.443103,-0.799846,-0.458294,-0.385128,-0.670617,-0.391081,-0.280498,-0.630343,-0.892312,-0.290705,-0.834080,-1.057157,-0.402203,-0.709068,-0.788347,-0.331680,-0.607604,-0.681778,-0.250476,1.000000
Box,0.000000,0.000000,0.000000,0.174104,-0.645705,0.064437,0.435218,-1.125438,0.039478,0.640591,-1.551229,-0.001726,0.673283,-1.902549,-0.050607,0.853994,-0.838895,-0.063827,1.299556,-0.845459,-0.109476,1.554585,-0.822338,-0.119872,1.739612,-0.783927,-0.117306,0.909986,-0.402322,-0.100312,1.261426,-0.411862,-0.105023,1.121051,-0.461141,-0.020648,0.942584,-0.454924,0.048561,0.885379,0.019347,-0.125375,1.197505,-0.036555,-0.128024,1.076141,-0.100615,-0.036312,0.915019,-0.093154,0.033643,0.830011,0.403811,-0.139175,1.106879,0.317585,-0.095717,1.020464,0.230729,0.006365,0.885506,0.219010,0.084520,1.000000,0.000000,0.000000,0.000000,-0.250746,0.291324,-0.173829,-0.579054,0.578624,-0.297390,-0.777916,1.011562,-0.430053,-0.808245,1.430052,-0.560352,-1.033231,0.172537,-0.104703,-1.434815,0.255217,-0.275176,-1.693066,0.327433,-0.382613,-1.917068,0.329301,-0.459626,-0.965096,-0.227309,-0.130078,-1.225253,-0.373765,-0.389133,-0.922637,-0.171092,-0.441603,-0.781095,-0.124405,-0.410020,-0.827935,-0.589574,-0.185417,-1.030216,-0.724093,-0.411059,-0.780777,-0.448438,-0.346698,-0.666530,-0.391395,-0.239098,-0.645314,-0.888649,-0.260997,-0.831701,-1.038035,-0.367373,-0.694642,-0.771262,-0.292703,-0.599987,-0.671109,-0.208366,1.000000
Box,0.000000,0.000000,0.000000,0.183209,-0.650835,0.085537,0.448376,-1.134045,0.069777,0.653529,-1.568603,0.035517,0.671067,-1.922667,-0.008922,0.853463,-0.831891,-0.061410,1.310972,-0.839725,-0.095298,1.568578,-0.819598,-0.095011,1.753319,-0.787652,-0.085862,0.914211,-0.392833,-0.099505,1.266078,-0.372220,-0.083595,1.125694,-0.408544,0.013206,0.949228,-0.417817,0.085080,0.893538,0.033014,-0.122446,1.201707,-0.008273,-0.099254,1.086475,-0.057873,-0.000243,0.926109,-0.063460,0.065957,0.843134,0.415840,-0.132464,1.115848,0.335052,-0.070990,1.038985,0.262585,0.034258,0.911183,0.241488,0.109905,1.000000,0.000000,0.000000,0.000000,-0.256052,0.287241,-0.177856,-0.581806,0.566474,-0.303620,-0.782513,0.995284,-0.438647,-0.816108,1.420192,-0.571340,-1.027390,0.144861,-0.113025,-1.433814,0.223505,-0.289201,-1.694631,0.296375,-0.403379,-1.922316,0.295228,-0.485934,-0.958492,-0.248777,-0.139295,-1.229084,-0.390051,-0.406985,-0.936833,-0.181515,-0.467406,-0.788911,-0.132909,-0.441985,-0.820024,-0.604632,-0.195784,-1.030948,-0.749366,-0.428865,-0.788264,-0.470185,-0.370004,-0.662881,-0.405392,-0.265081,-0.636833,-0.901500,-0.273107,-0.833931,-1.079785,-0.386630,-0.706469,-0.807165,-0.317990,-0.604779,-0.689289,-0.237628,1.000000
Box,0.000000,0.000000,0.000000,0.189539,-0.653199,0.075996,0.457167,-1.128580,0.051349,0.663477,-1.565368,0.009540,0.677527,-1.929052,-0.041476,0.866572,-0.836161,-0.076964,1.326500,-0.837267,-0.126183,1.586215,-0.817610,-0.135069,1.773830,-0.777408,-0.131175,0.917835,-0.379582,-0.116172,1.293732,-0.361600,-0.123386,1.139684,-0.407038,-0.029825,0.953774,-0.417554,0.046889,0.887123,0.057205,-0.141565,1.221517,0.016845,-0.136782,1.097563,-0.042151,-0.033385,0.932366,-0.049218,0.042774,0.824188,0.450587,-0.154693,1.112657,0.362877,-0.107425,1.042728,0.279473,-0.003464,0.923921,0.254776,0.075285,1.000000,0.000000,0.000000,0.000000,-0.255720,0.278626,-0.181003,-0.583616,0.554624,-0.306206,-0.778884,0.982871,-0.439581,-0.814525,1.402589,-0.570804,-1.028001,0.138654,-0.113584,-1.434005,0.223332,-0.288850,-1.694641,0.294499,-0.406053,-1.921704,0.297474,-0.491289,-0.956768,-0.254347,-0.141079,-1.236328,-0.408171,-0.416921,-0.954562,-0.199410,-0.489734,-0.796979,-0.128813,-0.470409,-0.815921,-0.606432,-0.198358,-1.031391,-0.758484,-0.436630,-0.795234,-0.483283,-0.389994,-0.666527,-0.406708,-0.291535,-0.630794,-0.899989,-0.276205,-0.830557,-1.077621,-0.393633,-0.705252,-0.809804,-0.331805,-0.603344,-0.686333,-0.255874,1.000000
Box,0.000000,0.000000,0.000000,0.180680,-0.647037,0.067139,0.454483,-1.137930,0.041351,0.665262,-1.571268,0.000095,0.689868,-1.931919,-0.049370,0.868281,-0.826373,-0.079649,1.326771,-0.836978,-0.132141,1.590469,-0.816495,-0.142684,1.782914,-0.770676,-0.139203,0.920286,-0.373006,-0.118072,1.297343,-0.363030,-0.132970,1.149321,-0.421325,-0.044427,0.965632,-0.424536,0.031335,0.891874,0.059527,-0.144034,1.218083,0.014439,-0.148802,1.101524,-0.055700,-0.050279,0.942933,-0.056245,0.025264,0.832821,0.450014,-0.158369,1.117205,0.357502,-0.109553,1.038124,0.267636,-0.000995,0.910682,0.251105,0.080344,1.000000,0.000000,0.000000,0.000000,-0.250100,0.276459,-0.180082,-0.584057,0.555056,-0.305217,-0.785572,0.988173,-0.438816,-0.817645,1.414004,-0.569668,-1.031322,0.139787,-0.108188,-1.431049,0.211388,-0.280371,-1.686973,0.282409,-0.386118,-1.911821,0.277281,-0.461693,-0.957921,-0.255360,-0.131068,-1.220654,-0.416282,-0.390014,-0.920139,-0.197273,-0.439197,-0.791813,-0.154393,-0.406008,-0.817363,-0.613787,-0.185098,-1.018458,-0.758130,-0.414327,-0.768558,-0.472526,-0.346743,-0.663152,-0.424892,-0.236841,-0.634338,-0.909968,-0.259863,-0.825442,-1.077481,-0.368585,-0.685106,-0.802234,-0.291446,-0.588811,-0.702249,-0.205617,1.000000
Box,0.000000,0.000000,0.000000,0.185169,-0.660504,0.075880,0.455887,-1.127550,0.058417,0.660945,-1.550247,0.024385,0.687196,-1.906556,-0.017525,0.875495,-0.808941,-0.056244,1.322516,-0.810275,-0.099457,1.579784,-0.790932,-0.105726,1.766805,-0.751971,-0.098137,0.929094,-0.358098,-0.092467,1.295056,-0.366949,-0.097213,1.151498,-0.444411,-0.006017,0.971172,-0.438789,0.071746,0.896366,0.062548,-0.116160,1.218007,0.014248,-0.124042,1.098300,-0.076701,-0.033071,0.938473,-0.071581,0.041384,0.836106,0.439358,-0.125936,1.124856,0.374827,-0.080821,1.047275,0.274026,0.022698,0.917071,0.255053,0.102961,1.000000,0.000000,0.000000,0.000000,-0.248789,0.283747,-0.177127,-0.580895,0.569934,-0.302836,-0.781009,0.999015,-0.437173,-0.810680,1.428351,-0.568929,-1.032365,0.154720,-0.113111,-1.436322,0.229568,-0.286914,-1.692589,0.301881,-0.393158,-1.916858,0.294520,-0.468942,-0.959249,-0.245851,-0.139277,-1.222337,-0.400258,-0.402752,-0.916985,-0.180355,-0.453255,-0.781633,-0.144474,-0.419709,-0.819658,-0.607076,-0.195934,-1.021614,-0.751714,-0.427681,-0.768548,-0.461592,-0.359859,-0.659812,-0.414640,-0.249160,-0.637408,-0.908142,-0.273005,-0.822493,-1.065963,-0.382043,-0.681789,-0.790496,-0.304173,-0.588150,-0.696458,-0.217600,1.000000
Box,0.000000,0.000000,0.000000,0.188436,-0.653759,0.078379,0.462268,-1.124879,0.055259,0.670546,-1.564854,0.015547,0.684699,-1.934721,-0.033893,0.866114,-0.814492,-0.074553,1.332435,-0.809075,-0.128778,1.600338,-0.785382,-0.141131,1.794311,-0.742961,-0.136469,0.923269,-0.368013,-0.110185,1.302196,-0.372759,-0.112079,1.162482,-0.435531,-0.015601,0.980139,-0.436443,0.062865,0.896834,0.060883,-0.132153,1.232273,0.004328,-0.133160,1.107866,-0.071931,-0.034912,0.943467,-0.071591,0.041605,0.840594,0.452682,-0.139925,1.137788,0.368582,-0.090945,1.055902,0.274630,0.017222,0.923830,0.250369,0.100139,1.000000,0.000000,0.000000,0.000000,-0.246455,0.283168,-0.180003,-0.570661,0.572214,-0.306030,-0.769735,0.988445,-0.439846,-0.811978,1.401200,-0.570597,-1.032596,0.157983,-0.115995,-1.436235,0.236476,-0.286040,-1.693978,0.305905,-0.392024,-1.916502,0.309216,-0.468447,-0.961422,-0.235780,-0.141689,-1.222744,-0.392571,-0.408883,-0.919129,-0.183585,-0.466555,-0.767704,-0.125352,-0.437361,-0.821418,-0.589456,-0.197344,-1.019536,-0.743807,-0.435948,-0.767853,-0.462387,-0.379248,-0.646441,-0.389517,-0.273567,-0.636440,-0.885056,-0.272752,-0.825856,-1.062732,-0.390677,-0.691333,-0.796366,-0.323010,-0.596065,-0.677374,-0.242147,1.000000
Box,0.000000,0.000000,0.000000,0.180250,-0.651085,0.061236,0.455379,-1.122435,0.036411,0.658502,-1.557546,-0.002552,0.688423,-1.923636,-0.047891,0.861647,-0.829465,-0.068894,1.317327,-0.833101,-0.120372,1.579167,-0.810149,-0.131414,1.768892,-0.766389,-0.126910,0.912922,-0.395024,-0.102607,1.293902,-0.392331,-0.112368,1.153374,-0.457050,-0.025910,0.974306,-0.457987,0.048195,0.885282,0.024768,-0.125543,1.220037,-0.019092,-0.135251,1.097305,-0.099969,-0.045213,0.937412,-0.101237,0.027901,0.828238,0.412898,-0.136428,1.124179,0.339113,-0.092874,1.040770,0.248075,0.010859,0.907320,0.222885,0.091180,1.000000,0.000000,0.000000,0.000000,-0.252695,0.284293,-0.180745,-0.578728,0.563006,-0.305223,-0.777300,0.992145,-0.437835,-0.812121,1.415667,-0.567712,-1.031328,0.157102,-0.107970,-1.434220,0.234408,-0.275753,-1.690870,0.300655,-0.383594,-1.915100,0.297830,-0.462108,-0.962566,-0.236995,-0.131532,-1.227757,-0.400559,-0.393701,-0.935976,-0.199595,-0.454172,-0.785720,-0.141740,-0.428473,-0.821181,-0.591770,-0.185111,-1.022294,-0.750046,-0.416306,-0.779099,-0.472334,-0.362186,-0.654736,-0.399312,-0.260116,-0.633105,-0.884646,-0.259040,-0.822011,-1.065060,-0.372266,-0.691515,-0.793957,-0.306391,-0.591231,-0.669456,-0.227924,1.000000
Box,0.000000,0.000000,0.000000,0.174951,-0.633802,0.086290,0.446175,-1.113937,0.071339,0.658540,-1.550494,0.038650,0.684129,-1.901747,-0.003801,0.852445,-0.830241,-0.065818,1.313595,-0.826155,-0.106165,1.575776,-0.800328,-0.108604,1.764706,-0.761336,-0.099488,0.911345,-0.398119,-0.104646,1.276383,-0.377819,-0.093186,1.133935,-0.424608,0.004740,0.956683,-0.422862,0.078525,0.888791,0.023222,-0.128936,1.208064,-0.012833,-0.117402,1.087813,-0.073647,-0.022056,0.930617,-0.072435,0.045173,0.838752,0.410606,-0.138870,1.129863,0.338390,-0.077838,1.045365,0.261959,0.031038,0.911488,0.239400,0.108468,1.000000,0.000000,0.000000,0.000000,-0.247819,0.287374,-0.180107,-0.578243,0.573304,-0.304706,-0.780944,0.996397,-0.437172,-0.809271,1.432197,-0.566666,-1.030992,0.156758,-0.113752,-1.441740,0.233932,-0.277947,-1.696502,0.299664,-0.380938,-1.918539,0.288198,-0.456225,-0.959313,-0.246463,-0.137748,-1.221936,-0.405072,-0.396658,-0.934246,-0.187904,-0.453256,-0.790526,-0.130340,-0.425804,-0.820428,-0.606942,-0.191225,-1.025592,-0.755831,-0.418253,-0.785954,-0.474832,-0.362397,-0.666422,-0.409362,-0.261232,-0.638504,-0.909204,-0.265157,-0.827978,-1.077731,-0.375560,-0.698969,-0.803648,-0.308166,-0.599522,-0.685370,-0.229447,1.000000
Box,0.000000,0.000000,0.000000,0.181605,-0.643847,0.059438,0.453818,-1.113875,0.035088,0.660174,-1.546830,-0.003072,0.676870,-1.913246,-0.048239,0.867390,-0.822010,-0.071845,1.321026,-0.823170,-0.119687,1.582324,-0.794627,-0.128775,1.770046,-0.753205,-0.122390,0.923537,-0.370577,-0.098750,1.289044,-0.359116,-0.101750,1.151117,-0.420856,-0.011699,0.971340,-0.424627,0.063567,0.896924,0.055793,-0.114187,1.213342,0.030079,-0.116515,1.096738,-0.051711,-0.026999,0.934798,-0.058668,0.044462,0.844431,0.438522,-0.117497,1.123769,0.379979,-0.067711,1.044732,0.288134,0.035469,0.910913,0.259167,0.114717,1.000000,0.000000,0.000000,0.000000,-0.246535,0.278881,-0.176746,-0.578103,0.560495,-0.296209,-0.779467,0.979894,-0.423223,-0.809474,1.401429,-0.547343,-1.029794,0.150770,-0.105596,-1.431327,0.230597,-0.271806,-1.686010,0.301617,-0.377399,-1.907868,0.297771,-0.454144,-0.960567,-0.245876,-0.129826,-1.221142,-0.399862,-0.390380,-0.928071,-0.180972,-0.448069,-0.779984,-0.123004,-0.420147,-0.822593,-0.601093,-0.184053,-1.024574,-0.750564,-0.413573,-0.782833,-0.464501,-0.358784,-0.663739,-0.399465,-0.256672,-0.640316,-0.896692,-0.258283,-0.828019,-1.062375,-0.370598,-0.697045,-0.792969,-0.304762,-0.600346,-0.684667,-0.226314,1.000000
